order_id,order_datetime,financial_year,week_number,day_name,site,customer_type,service_line,item_name,membership_tier,sales_source,acquisition_channel,staff_id,fulfilment_status,units,list_price_gbp,promotion_code,discount_gbp,refund_gbp,net_sales_gbp,direct_cost_gbp,contribution_margin_gbp,satisfaction_score
ORD003219,2023-09-17,FY2023/24,37,Sunday,Riverside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Email,SYSTEM,Completed,1,71.18,REFER10,7.12,0.0,64.06,14.44,49.62,4.1
ORD003220,2023-09-18,FY2023/24,38,Monday,Northside,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Referral,SYSTEM,Completed,1,69.58,NONE,0.0,0.0,69.58,14.69,54.89,4.8
ORD003221,2023-09-18,FY2023/24,38,Monday,City Centre,Corporate Employee,Coaching,Personal Training Session,Not Applicable,Mobile App,Corporate Partnership,CC-CO-04,Completed,1,53.71,NONE,0.0,0.0,53.71,29.83,23.88,3.9
ORD003222,2023-09-18,FY2023/24,38,Monday,City Centre,Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Walk-in,SYSTEM,Completed,1,74.51,NONE,0.0,0.0,74.51,16.39,58.12,3.7
ORD003223,2023-09-19,FY2023/24,38,Tuesday,Riverside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Corporate Portal,Referral,SYSTEM,Completed,1,71.12,NONE,0.0,0.0,71.12,14.85,56.27,5.0
ORD003224,2023-09-19,FY2023/24,38,Tuesday,City Centre,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Email,SYSTEM,Completed,1,52.32,NONE,0.0,0.0,52.32,10.69,41.63,4.3
ORD003225,2023-09-20,FY2023/24,38,Wednesday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,73.7,NONE,0.0,0.0,73.7,16.23,57.47,5.0
ORD003226,2023-09-20,FY2023/24,38,Wednesday,Online,Casual Visitor,Digital,Virtual Coaching Subscription,Digital,Mobile App,Organic Search,SYSTEM,Completed,1,20.81,NONE,0.0,0.0,20.81,2.92,17.89,4.5
ORD003227,2023-09-20,FY2023/24,38,Wednesday,Northside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Mobile App,Paid Social,SYSTEM,Completed,1,31.48,NONE,0.0,0.0,31.48,5.14,26.34,4.0
ORD003228,2023-09-21,FY2023/24,38,Thursday,Northside,Casual Visitor,Group Class,Boxing Fitness Class,Not Applicable,Mobile App,Email,NS-GR-02,Completed,2,17.99,NONE,0.0,0.0,35.98,17.26,18.72,3.5
ORD003229,2023-09-22,FY2023/24,38,Friday,City Centre,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Corporate Portal,Paid Social,SYSTEM,Completed,1,73.11,NONE,0.0,0.0,73.11,15.88,57.23,4.2
ORD003230,2023-09-22,FY2023/24,38,Friday,Riverside,Member,Group Class,Strength Circuit Class,Not Applicable,Phone,Existing Customer,RV-GR-04,Completed,1,15.04,REFER10,1.5,0.0,13.54,9.17,4.37,4.4
ORD003231,2023-09-23,FY2023/24,38,Saturday,City Centre,Family Add-on,Membership,Flex Monthly Membership,Flex,Mobile App,Paid Social,SYSTEM,Completed,1,47.19,NONE,0.0,0.0,47.19,8.41,38.78,4.9
ORD003232,2023-09-23,FY2023/24,38,Saturday,Online,Corporate Employee,Digital,Virtual Coaching Subscription,Digital,Web Store,Corporate Partnership,SYSTEM,Completed,1,20.87,NONE,0.0,0.0,20.87,2.93,17.94,5.0
ORD003233,2023-09-24,FY2023/24,38,Sunday,City Centre,Student,Retail,Protein Shake,Not Applicable,Reception,Walk-in,SYSTEM,Completed,2,5.68,NONE,0.0,0.0,11.36,5.94,5.42,3.9
ORD003234,2023-09-24,FY2023/24,38,Sunday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Mobile App,Paid Social,SYSTEM,Completed,1,33.61,NONE,0.0,0.0,33.61,5.54,28.07,4.5
ORD003235,2023-09-24,FY2023/24,38,Sunday,City Centre,Returning Member,Membership,Annual Saver Membership,Annual Saver,Web Store,Email,SYSTEM,Completed,1,507.75,NONE,0.0,0.0,507.75,79.63,428.12,
ORD003236,2023-09-24,FY2023/24,38,Sunday,Riverside,Member,Coaching,Personal Training Session,Not Applicable,Mobile App,Existing Customer,RV-CO-05,Completed,1,51.35,NONE,0.0,0.0,51.35,27.44,23.91,5.0
ORD003237,2023-09-25,FY2023/24,39,Monday,Riverside,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,50.27,NONE,0.0,0.0,50.27,9.95,40.32,4.2
ORD003238,2023-09-25,FY2023/24,39,Monday,Riverside,Returning Member,Coaching,Personal Training Session,Not Applicable,Mobile App,Paid Social,RV-CO-02,Completed,1,52.05,NONE,0.0,0.0,52.05,27.71,24.34,4.2
ORD003239,2023-09-25,FY2023/24,39,Monday,City Centre,Returning Member,Membership,Student Off-Peak Membership,Student Off-Peak,Mobile App,Paid Social,SYSTEM,Completed,1,33.73,NONE,0.0,0.0,33.73,5.89,27.84,
ORD003240,2023-09-26,FY2023/24,39,Tuesday,Northside,Member,Recovery,Sports Massage,Not Applicable,Reception,Organic Search,,Completed,1,61.89,NONE,0.0,0.0,61.89,36.46,25.43,5.0
ORD003241,2023-09-26,FY2023/24,39,Tuesday,City Centre,Member,Group Class,Strength Circuit Class,Not Applicable,Web Store,Walk-in,CC-GR-12,Completed,2,15.5,NONE,0.0,0.0,31.0,16.0,15.0,4.5
ORD003242,2023-09-26,FY2023/24,39,Tuesday,Riverside,Student,Retail,Branded Hoodie,Not Applicable,Reception,Walk-in,SYSTEM,Completed,3,43.28,REFER10,12.98,0.0,116.86,72.94,43.92,
ORD003243,2023-09-26,FY2023/24,39,Tuesday,City Centre,Student,Membership,Flex Monthly Membership,Flex,Mobile App,Organic Search,SYSTEM,Completed,1,46.99,REFER10,4.7,0.0,42.29,8.8,33.49,4.4
ORD003244,2023-09-26,FY2023/24,39,Tuesday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Existing Customer,SYSTEM,Completed,1,75.0,NONE,0.0,0.0,75.0,15.68,59.32,3.4
ORD003245,2023-09-27,FY2023/24,39,Wednesday,Riverside,Member,Retail,Branded Hoodie,Not Applicable,Web Store,Existing Customer,SYSTEM,Completed,1,44.08,NONE,0.0,0.0,44.08,24.06,20.02,5.0
ORD003246,2023-09-27,FY2023/24,39,Wednesday,Northside,Member,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Walk-in,SYSTEM,Refunded,1,49.89,NONE,0.0,37.42,12.47,3.41,9.06,3.4
ORD003247,2023-09-28,FY2023/24,39,Thursday,City Centre,Casual Visitor,Membership,Flex Monthly Membership,Flex,Reception,Referral,SYSTEM,Completed,1,46.48,NONE,0.0,0.0,46.48,8.01,38.47,3.0
ORD003248,2023-09-28,FY2023/24,39,Thursday,Online,Family Add-on,Digital,Virtual Coaching Subscription,Digital,Phone,Paid Social,SYSTEM,Completed,1,20.62,NONE,0.0,0.0,20.62,2.86,17.76,5.0
ORD003249,2023-09-28,FY2023/24,39,Thursday,Riverside,Member,Coaching,Eight Session Coaching Pack,Not Applicable,Reception,Existing Customer,RV-CO-01,Completed,1,373.02,NONE,0.0,0.0,373.02,176.07,196.95,4.4
ORD003250,2023-09-28,FY2023/24,39,Thursday,Northside,Family Add-on,Membership,Flex Monthly Membership,Flex,Reception,Existing Customer,SYSTEM,Completed,1,44.07,NONE,0.0,0.0,44.07,8.17,35.9,3.4
ORD003251,2023-09-29,FY2023/24,39,Friday,Riverside,Corporate Employee,Coaching,Eight Session Coaching Pack,Not Applicable,Mobile App,Corporate Partnership,RV-CO-05,Completed,1,373.25,NONE,0.0,0.0,373.25,166.56,206.69,4.6
ORD003252,2023-09-29,FY2023/24,39,Friday,Riverside,Member,Coaching,Personal Training Session,Not Applicable,Web Store,Existing Customer,RV-CO-06,Completed,1,51.07,NONE,0.0,0.0,51.07,27.29,23.78,4.1
ORD003253,2023-09-29,FY2023/24,39,Friday,City Centre,Student,Membership,Annual Saver Membership,Annual Saver,Corporate Portal,Referral,SYSTEM,Completed,1,505.19,REFER10,50.52,0.0,454.67,79.61,375.06,4.5
ORD003254,2023-09-29,FY2023/24,39,Friday,Northside,Member,Membership,Annual Saver Membership,Annual Saver,Mobile App,Organic Search,SYSTEM,Completed,1,469.63,NONE,0.0,0.0,469.63,73.65,395.98,4.3
ORD003255,2023-09-30,FY2023/24,39,Saturday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Web Store,Existing Customer,SYSTEM,Completed,1,20.8,NONE,0.0,0.0,20.8,2.91,17.89,5.0
ORD003256,2023-10-02,FY2023/24,40,Monday,City Centre,Member,Coaching,Personal Training Session,Not Applicable,Mobile App,Existing Customer,CC-CO-05,Completed,1,53.19,NONE,0.0,0.0,53.19,29.45,23.74,5.0
ORD003257,2023-10-03,FY2023/24,40,Tuesday,City Centre,Member,Retail,Protein Shake,Not Applicable,Web Store,Paid Social,SYSTEM,Completed,2,5.79,REFER10,1.16,0.0,10.42,6.08,4.34,4.6
ORD003258,2023-10-03,FY2023/24,40,Tuesday,City Centre,Returning Member,Membership,Annual Saver Membership,Annual Saver,Reception,Referral,SYSTEM,Completed,1,495.34,NONE,0.0,0.0,495.34,76.42,418.92,
ORD003259,2023-10-04,FY2023/24,40,Wednesday,Northside,Member,Coaching,Personal Training Session,Not Applicable,Mobile App,Referral,NS-CO-04,Completed,1,51.09,NONE,0.0,0.0,51.09,27.22,23.87,4.3
ORD003260,2023-10-04,FY2023/24,40,Wednesday,City Centre,Corporate Employee,Membership,Flex Monthly Membership,Flex,Web Store,Corporate Partnership,SYSTEM,Completed,1,46.91,NONE,0.0,0.0,46.91,8.28,38.63,4.3
ORD003261,2023-10-05,FY2023/24,40,Thursday,Northside,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Organic Search,SYSTEM,Completed,1,31.48,NONE,0.0,0.0,31.48,5.22,26.26,3.8
ORD003262,2023-10-06,FY2023/24,40,Friday,City Centre,Returning Member,Membership,Flex Monthly Membership,Flex,Reception,Existing Customer,SYSTEM,Completed,1,46.84,NONE,0.0,0.0,46.84,8.62,38.22,4.1
ORD003263,2023-10-06,FY2023/24,40,Friday,Riverside,Returning Member,Membership,Annual Saver Membership,Annual Saver,Reception,Referral,SYSTEM,Completed,1,479.14,REFER10,47.91,0.0,431.23,74.19,357.04,2.8
ORD003264,2023-10-06,FY2023/24,40,Friday,Northside,Family Add-on,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Referral,SYSTEM,Completed,1,69.24,NONE,0.0,0.0,69.24,15.02,54.22,4.9
ORD003265,2023-10-06,FY2023/24,40,Friday,City Centre,Member,Coaching,Eight Session Coaching Pack,Not Applicable,Mobile App,Existing Customer,CC-CO-08,Completed,1,383.76,NONE,0.0,0.0,383.76,173.68,210.08,5.0
ORD003266,2023-10-06,FY2023/24,40,Friday,City Centre,Returning Member,Recovery,Sports Massage,Not Applicable,Reception,Existing Customer,CC-RE-02,Completed,1,65.34,NONE,0.0,0.0,65.34,39.43,25.91,5.0
ORD003267,2023-10-06,FY2023/24,40,Friday,Riverside,Family Add-on,Coaching,Personal Training Session,Not Applicable,Reception,Existing Customer,RV-CO-08,Completed,1,52.29,REFER10,5.23,0.0,47.06,28.68,18.38,4.7
ORD003268,2023-10-07,FY2023/24,40,Saturday,City Centre,Member,Membership,Annual Saver Membership,Annual Saver,Mobile App,Organic Search,SYSTEM,Completed,1,505.31,NONE,0.0,0.0,505.31,83.37,421.94,4.2
ORD003269,2023-10-07,FY2023/24,40,Saturday,Riverside,Casual Visitor,Membership,Unlimited Monthly Membership,Unlimited,Reception,Organic Search,SYSTEM,Completed,1,71.6,NONE,0.0,0.0,71.6,15.67,55.93,4.6
ORD003270,2023-10-07,FY2023/24,40,Saturday,City Centre,Family Add-on,Retail,Resistance Band,Not Applicable,Web Store,Email,SYSTEM,Completed,1,13.26,NONE,0.0,0.0,13.26,6.9,6.36,5.0
ORD003271,2023-10-07,FY2023/24,40,Saturday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Mobile App,Paid Social,SYSTEM,Completed,1,33.92,NONE,0.0,0.0,33.92,5.66,28.26,4.3
ORD003272,2023-10-09,FY2023/24,41,Monday,Riverside,Returning Member,Membership,Annual Saver Membership,Annual Saver,Phone,Organic Search,SYSTEM,Completed,1,486.42,NONE,0.0,0.0,486.42,80.69,405.73,4.5
ORD003273,2023-10-09,FY2023/24,41,Monday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Referral,SYSTEM,Completed,1,74.39,NONE,0.0,0.0,74.39,15.17,59.22,4.1
ORD003274,2023-10-09,FY2023/24,41,Monday,Riverside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Mobile App,Corporate Partnership,SYSTEM,Cancelled,1,45.41,NONE,0.0,40.87,4.54,2.8,1.74,3.3
ORD003275,2023-10-10,FY2023/24,41,Tuesday,Riverside,Returning Member,Membership,Flex Monthly Membership,Flex,Corporate Portal,Organic Search,SYSTEM,Refunded,1,45.32,NONE,0.0,33.99,11.33,2.96,8.37,
ORD003276,2023-10-11,FY2023/24,41,Wednesday,City Centre,Student,Coaching,Personal Training Session,Not Applicable,Reception,Walk-in,CC-CO-05,Completed,1,54.42,NONE,0.0,0.0,54.42,30.76,23.66,5.0
ORD003277,2023-10-11,FY2023/24,41,Wednesday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Web Store,Paid Social,SYSTEM,Completed,1,33.02,NONE,0.0,0.0,33.02,5.59,27.43,3.6
ORD003278,2023-10-11,FY2023/24,41,Wednesday,Northside,Student,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Email,SYSTEM,Refunded,1,69.02,NONE,0.0,51.77,17.25,4.94,12.31,2.9
ORD003279,2023-10-11,FY2023/24,41,Wednesday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Mobile App,Existing Customer,SYSTEM,Completed,1,20.62,NONE,0.0,0.0,20.62,3.02,17.6,4.4
ORD003280,2023-10-11,FY2023/24,41,Wednesday,Riverside,Returning Member,Membership,Flex Monthly Membership,Flex,Mobile App,Existing Customer,SYSTEM,Completed,1,44.73,NONE,0.0,0.0,44.73,8.27,36.46,
ORD003281,2023-10-11,FY2023/24,41,Wednesday,City Centre,Corporate Employee,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,52.09,NONE,0.0,0.0,52.09,10.57,41.52,
ORD003282,2023-10-12,FY2023/24,41,Thursday,City Centre,Returning Member,Membership,Flex Monthly Membership,Flex,Mobile App,Email,SYSTEM,Completed,1,46.86,NONE,0.0,0.0,46.86,8.8,38.06,4.8
ORD003283,2023-10-12,FY2023/24,41,Thursday,City Centre,Student,Group Class,Pilates Class,Not Applicable,Web Store,Organic Search,CC-GR-09,Cancelled,1,16.82,NONE,0.0,15.14,1.68,6.48,-4.8,2.8
ORD003284,2023-10-13,FY2023/24,41,Friday,City Centre,Casual Visitor,Membership,Annual Saver Membership,Annual Saver,Mobile App,Paid Social,SYSTEM,Completed,1,495.79,NONE,0.0,0.0,495.79,79.85,415.94,4.4
ORD003285,2023-10-13,FY2023/24,41,Friday,City Centre,Returning Member,Membership,Flex Monthly Membership,Flex,Mobile App,Paid Social,SYSTEM,Completed,1,46.8,NONE,0.0,0.0,46.8,8.15,38.65,4.2
ORD003286,2023-10-13,FY2023/24,41,Friday,City Centre,Returning Member,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Existing Customer,SYSTEM,Completed,1,33.69,REFER10,3.37,0.0,30.32,5.66,24.66,4.6
ORD003287,2023-10-13,FY2023/24,41,Friday,City Centre,Member,Membership,Flex Monthly Membership,Flex,Corporate Portal,Organic Search,SYSTEM,Completed,1,46.69,NONE,0.0,0.0,46.69,8.64,38.05,4.1
ORD003288,2023-10-14,FY2023/24,41,Saturday,City Centre,Student,Membership,Student Off-Peak Membership,Student Off-Peak,Mobile App,Existing Customer,SYSTEM,Completed,1,33.86,NONE,0.0,0.0,33.86,5.85,28.01,5.0
ORD003289,2023-10-14,FY2023/24,41,Saturday,Riverside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Referral,SYSTEM,Completed,1,70.29,NONE,0.0,0.0,70.29,14.64,55.65,4.3
ORD003290,2023-10-14,FY2023/24,41,Saturday,City Centre,Returning Member,Membership,Corporate Wellness Membership,Corporate,Corporate Portal,Existing Customer,SYSTEM,Completed,1,52.93,NONE,0.0,0.0,52.93,10.75,42.18,4.4
ORD003291,2023-10-16,FY2023/24,42,Monday,Riverside,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Reception,Walk-in,SYSTEM,Completed,1,72.29,NONE,0.0,0.0,72.29,15.78,56.51,3.8
ORD003292,2023-10-16,FY2023/24,42,Monday,City Centre,Member,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Existing Customer,SYSTEM,Completed,1,73.56,NONE,0.0,0.0,73.56,16.02,57.54,4.3
ORD003293,2023-10-16,FY2023/24,42,Monday,City Centre,Returning Member,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Organic Search,SYSTEM,Completed,1,74.11,NONE,0.0,0.0,74.11,14.95,59.16,4.3
ORD003294,2023-10-17,FY2023/24,42,Tuesday,City Centre,Member,Retail,Branded Hoodie,Not Applicable,Phone,Existing Customer,SYSTEM,Completed,2,45.37,NONE,0.0,0.0,90.74,50.58,40.16,4.5
ORD003295,2023-10-18,FY2023/24,42,Wednesday,City Centre,Casual Visitor,Membership,Flex Monthly Membership,Flex,Web Store,Organic Search,SYSTEM,Completed,1,47.1,NONE,0.0,0.0,47.1,8.85,38.25,4.7
ORD003296,2023-10-18,FY2023/24,42,Wednesday,Northside,Returning Member,Coaching,Personal Training Session,Not Applicable,Reception,Referral,NS-CO-01,Completed,1,50.99,NONE,0.0,0.0,50.99,28.06,22.93,4.1
ORD003297,2023-10-18,FY2023/24,42,Wednesday,Online,Member,Digital,Virtual Coaching Subscription,Digital,Mobile App,Email,SYSTEM,Completed,1,20.94,NONE,0.0,0.0,20.94,2.94,18.0,4.1
ORD003298,2023-10-18,FY2023/24,42,Wednesday,Northside,Family Add-on,Membership,Annual Saver Membership,Annual Saver,Mobile App,Paid Social,SYSTEM,Completed,1,468.67,NONE,0.0,0.0,468.67,76.53,392.14,4.4
ORD003299,2023-10-18,FY2023/24,42,Wednesday,City Centre,Corporate Employee,Recovery,Sports Massage,Not Applicable,Reception,Corporate Partnership,CC-RE-03,Completed,1,65.55,RECOVERY10,6.55,0.0,59.0,39.72,19.28,
ORD003300,2023-10-18,FY2023/24,42,Wednesday,Northside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Reception,Existing Customer,SYSTEM,Completed,1,69.86,NONE,0.0,0.0,69.86,14.18,55.68,
ORD003301,2023-10-18,FY2023/24,42,Wednesday,Northside,Corporate Employee,Membership,Flex Monthly Membership,Flex,Corporate Portal,Corporate Partnership,SYSTEM,Completed,1,44.07,NONE,0.0,0.0,44.07,8.15,35.92,4.1
ORD003302,2023-10-19,FY2023/24,42,Thursday,Northside,Student,Membership,Flex Monthly Membership,Flex,Corporate Portal,Organic Search,SYSTEM,Completed,1,43.32,NONE,0.0,0.0,43.32,7.51,35.81,3.9
ORD003303,2023-10-20,FY2023/24,42,Friday,Northside,Member,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Email,SYSTEM,Completed,1,69.07,NONE,0.0,0.0,69.07,14.57,54.5,3.9
ORD003304,2023-10-20,FY2023/24,42,Friday,Northside,Student,Membership,Annual Saver Membership,Annual Saver,Mobile App,Existing Customer,SYSTEM,Completed,1,472.24,REFER10,47.22,0.0,425.02,73.72,351.3,4.0
ORD003305,2023-10-20,FY2023/24,42,Friday,Northside,Member,Group Class,Pilates Class,Not Applicable,Mobile App,Referral,NS-GR-04,Completed,2,15.94,NONE,0.0,0.0,31.88,16.18,15.7,4.8
ORD003306,2023-10-20,FY2023/24,42,Friday,Northside,Member,Group Class,Boxing Fitness Class,Not Applicable,Mobile App,Existing Customer,NS-GR-06,Cancelled,1,18.06,REFER10,1.81,14.62,1.63,5.95,-4.32,2.7
ORD003307,2023-10-20,FY2023/24,42,Friday,City Centre,Returning Member,Membership,Annual Saver Membership,Annual Saver,Web Store,Paid Social,SYSTEM,Completed,1,494.97,NONE,0.0,0.0,494.97,79.16,415.81,4.2
ORD003308,2023-10-21,FY2023/24,42,Saturday,Northside,Casual Visitor,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Organic Search,SYSTEM,Completed,1,69.46,NONE,0.0,0.0,69.46,15.09,54.37,4.5
ORD003309,2023-10-21,FY2023/24,42,Saturday,Online,Student,Digital,Virtual Coaching Subscription,Digital,Mobile App,Existing Customer,SYSTEM,Completed,1,20.48,NONE,0.0,0.0,20.48,2.82,17.66,4.5
ORD003310,2023-10-22,FY2023/24,42,Sunday,City Centre,Corporate Employee,Membership,Student Off-Peak Membership,Student Off-Peak,Reception,Corporate Partnership,SYSTEM,Completed,1,33.41,NONE,0.0,0.0,33.41,5.58,27.83,4.7
ORD003311,2023-10-22,FY2023/24,42,Sunday,Online,Returning Member,Digital,Virtual Coaching Subscription,Digital,Mobile App,Email,SYSTEM,Completed,1,20.56,NONE,0.0,0.0,20.56,2.83,17.73,4.3
ORD003312,2023-10-24,FY2023/24,43,Tuesday,Northside,Corporate Employee,Membership,Unlimited Monthly Membership,Unlimited,Mobile App,Corporate Partnership,SYSTEM,Completed,1,69.04,REFER10,6.9,0.0,62.14,14.44,47.7,4.1
ORD003313,2023-10-24,FY2023/24,43,Tuesday,Online,Student,Digital,Virtual Coaching Subscription,Digital,Web Store,Organic Search,SYSTEM,Completed,1,20.85,NONE,0.0,0.0,20.85,3.06,17.79,4.1
ORD003314,2023-10-24,FY2023/24,43,Tuesday,City Centre,Returning Member,Recovery,Compression Recovery Session,Not Applicable,Web Store,Corporate Partnership,CC-RE-05,Completed,1,29.46,NONE,0.0,0.0,29.46,18.42,11.04,4.3
ORD003315,2023-10-25,FY2023/24,43,Wednesday,Northside,Casual Visitor,Coaching,Eight Session Coaching Pack,Not Applicable,Reception,Existing Customer,NS-CO-03,Completed,1,358.21,NONE,0.0,0.0,358.21,166.45,191.76,4.1
ORD003316,2023-10-25,FY2023/24,43,Wednesday,Riverside,Member,Membership,Flex Monthly Membership,Flex,Phone,Referral,SYSTEM,Completed,1,45.1,NONE,0.0,0.0,45.1,8.11,36.99,4.6
ORD003317,2023-10-25,FY2023/24,43,Wednesday,Riverside,Casual Visitor,Group Class,Boxing Fitness Class,Not Applicable,Mobile App,Referral,RV-GR-01,Completed,2,18.34,NONE,0.0,0.0,36.68,18.27,18.41,4.2
ORD003318,2023-10-26,FY2023/24,43,Thursday,City Centre,Returning Member,Membership,Flex Monthly Membership,Flex,Reception,Email,SYSTEM,Completed,1,46.46,NONE,0.0,0.0,46.46,7.95,38.51,4.6
ORD003319,2023-10-26,FY2023/24,43,Thursday,City Centre,Family Add-on,Retail,Branded Hoodie,Not Applicable,Corporate Portal,Organic Search,SYSTEM,Completed,1,45.5,NONE,0.0,0.0,45.5,25.64,19.86,4.2
ORD003320,2023-10-27,FY2023/24,43,Friday,City Centre,Member,Coaching,Eight Session Coaching Pack,Not Applicable,Mobile App,Paid Social,CC-CO-07,Completed,1,380.42,REFER10,38.04,0.0,342.38,167.17,175.21,4.5
ORD003321,2023-10-27,FY2023/24,43,Friday,Northside,Member,Recovery,Sports Massage,Not Applicable,Mobile App,Referral,NS-RE-02,Completed,1,62.12,NONE,0.0,0.0,62.12,36.17,25.95,4.6
ORD003322,2023-10-27,FY2023/24,43,Friday,Northside,Member,Membership,Flex Monthly Membership,Flex,Web Store,Existing Customer,SYSTEM,Completed,1,43.31,NONE,0.0,0.0,43.31,7.85,35.46,3.9
ORD003323,2023-10-27,FY2023/24,43,Friday,City Centre,Member,Coaching,Personal Training Session,Not Applicable,Reception,Referral,CC-CO-05,Cancelled,1,53.67,NONE,0.0,48.3,5.37,13.56,-8.19,2.9
ORD003324,2023-10-29,FY2023/24,43,Sunday,City Centre,Student,Coaching,Eight Session Coaching Pack,Not Applicable,Web Store,Referral,CC-CO-03,Completed,1,387.5,NONE,0.0,0.0,387.5,173.32,214.18,4.7
ORD003325,2023-10-29,FY2023/24,43,Sunday,Riverside,Casual Visitor,Coaching,Personal Training Session,Not Applicable,Reception,Referral,RV-CO-05,Completed,2,52.32,NONE,0.0,0.0,104.64,53.21,51.43,3.3
ORD003326,2023-10-30,FY2023/24,44,Monday,Northside,Casual Visitor,Membership,Unlimited Monthly Membership,Unlimited,Web Store,Walk-in,SYSTEM,Completed,1,70.23,NONE,0.0,0.0,70.23,14.21,56.02,5.0
